RSK_ELMN_NM,RSK_ELMN_GRD,RN_1HR,AIRTP,LOT,LAT,LOTNO_ADDR,ROAD_NM_ADDR
SF20313,L,4,-1,126.9294969876,37.5073891905,서울 동작구 대방동 68-11,
SF20313,L,3,-1,127.101389272,37.350090709,경기 성남시 분당구 금곡동 477,
SF20313,L,3,-1,126.8587148897,37.4781454025,경기 광명시 광명동 158-232,
SF20313,L,3,-1,126.8761499668,37.474469118,경기 광명시 철산동 460,
SF20313,L,3,-1,126.8651075749,37.468126887,경기 광명시 철산동 624,
SF20313,L,3,-1,126.8708126547,37.485388321,경기 광명시 철산동 460,
SF20313,L,3,-1,127.1089175141,37.3267145535,경기 용인시 수지구 죽전동 1003-426,
SF20313,L,3,-1,127.1108940868,37.3247149495,경기 용인시 수지구 죽전동 1423,
SF20313,L,3,-1,127.1204697799,37.3249633515,경기 용인시 수지구 죽전동 1437,
SF20313,L,3,-1,127.104472459,37.3236954525,경기 용인시 수지구 죽전동 987-4,
SF20313,L,3,-1,127.1355339471,37.3274469692,경기 용인시 수지구 죽전동 2-52,
SF20313,L,3,-1,127.1039485489,37.334664868,경기 용인시 수지구 죽전동 995-5,
SF20313,L,3,-1,127.1202911647,37.32688644,경기 용인시 수지구 죽전동 1413,
SF20313,L,3,-1,127.0600862139,37.340736689,경기 용인시 수지구 동천동 622-5,
SF20313,L,3,-1,127.0873806022,37.333187767,경기 용인시 수지구 동천동 932,
SF20313,L,3,-1,127.4869554763,35.448743576,전북 남원시 이백면 양가리 산 55-1,
SF20313,L,3,-1,127.1572565504,37.445893572,경기 성남시 수정구 단대동 96,
SF20313,L,3,-1,126.4842943997,37.6249317045,인천 강화군 길상면 선두리 산 115-2,
SF20313,L,4,-1,126.8480112621,37.5234578315,서울 양천구 신월동 887,
SF20313,L,4,-1,126.824412361,37.5135765225,서울 양천구 신월동 728-28,
SF20313,L,3,-1,127.1718735401,37.470682006,경기 성남시 수정구 양지동 산 8,
SF20313,L,3,-1,127.1290381607,37.433647423,경기 성남시 수정구 수진동 4518,
SF20313,L,3,-1,127.1765832692,37.448108013,경기 성남시 중원구 금광동 2470-2,
SF20313,L,3,-1,127.1890077717,37.4322652765,경기 성남시 중원구 상대원동 396-1,
SF20313,L,3,-1,127.1791250753,37.4318127391,경기 성남시 중원구 상대원동 344-3,
SF20313,L,3,-1,127.1384814072,37.4271149875,경기 성남시 중원구 하대원동 411-5,
SF20313,L,3,-1,127.1291778311,37.4274159275,경기 성남시 중원구 하대원동 501-4,
SF20313,L,3,-1,127.4162717459,36.8422702505,충북 진천군 진천읍 행정리 산 77-1,
SF20313,L,3,-1,127.4314676239,36.866056935,충북 진천군 진천읍 장관리 765-5,충청북도 진천군 진천읍 문화6길 Mar-77
SF20313,L,3,-1,127.3788617435,36.8183747028,충북 진천군 진천읍 금암리 산 31-15,충청북도 진천군 진천읍 금암길 13-30
SF20313,L,3,-1,127.7322155371,36.7584739875,충북 괴산군 문광면 양곡리 산 59-8,
SF20311,F,.5,4,129.3361893843,35.982244329,경북 포항시 남구 연일읍 인주리 321-14,경상북도 포항시 남구 연일읍 인주길 2
SF20313,L,4,-1,126.8378185623,37.516569539,서울 양천구 신월동 906,
SF20313,L,4,-1,126.8511084135,37.5405772041,서울 강서구 화곡동 56-4,
SF20313,L,4,-1,126.8522951516,37.5476167774,서울 강서구 화곡동 1002-5,
SF20313,L,4,-1,126.8547705257,37.5374824085,서울 강서구 화곡동 467-18,
SF20313,L,4,-1,126.8553704615,37.551999263,서울 강서구 화곡동 1129-14,
SF20313,L,4,-1,126.8548032812,37.5522618745,서울 강서구 화곡동 1129-46,
SF20313,L,4,-1,126.8620496498,37.5355210097,서울 강서구 화곡동 943-5,
SF20313,L,4,-1,126.8446430089,37.5400184948,서울 강서구 화곡동 98-147,
SF20313,L,4,-1,126.8397349793,37.5390467921,서울 강서구 화곡동 662-14,
SF20313,L,4,-1,126.8548820484,37.5375697106,서울 강서구 화곡동 493,
SF20313,L,4,-1,126.8243448862,37.5635035255,서울 강서구 마곡동 767-6,
SF20313,L,5,-1,126.8167861839,37.575412575,서울 강서구 방화동 834-4,
SF20313,L,4,-1,126.8405064289,37.4933165266,서울 구로구 오류동 74-19,
SF20313,L,4,-1,126.8395494741,37.4979801249,서울 구로구 오류동 14-471,
SF20313,L,4,-1,126.8316791635,37.4931391754,서울 구로구 오류동 331-40,
SF20313,L,3,-1,126.7431249462,37.463063985,인천 남동구 장수동 산 173-4,
SF20313,L,3,-1,126.7466831612,37.4511716455,인천 남동구 장수동 659-8,
SF20313,L,4,-1,126.7163729932,37.490793584,인천 부평구 부평동 271,인천광역시 부평구 부영로 71 
SF20313,L,4,-1,126.7078214096,37.4861657277,인천 부평구 십정동 540-13,인천광역시 부평구 마장로 84 부삼파출소
SF20313,L,4,-1,126.6947273298,37.5234017248,인천 부평구 청천동 372-2,인천광역시 부평구 청안로 21 
SF20313,L,4,-1,126.710268338,37.5339928978,인천 계양구 효성동 25-8,인천광역시 계양구 안남로 574 
SF20313,L,4,-1,126.7102988982,37.5323689285,인천 계양구 효성동 63-23,인천광역시 계양구 안남로553번길 1 
SF20313,L,4,-1,126.7074762828,37.5329427623,인천 계양구 효성동 87-3,인천광역시 계양구 봉오대로531번길 25 
SF20313,L,4,-1,126.7076441419,37.5319171001,인천 계양구 효성동 667,인천광역시 계양구 안남로551번길 26 궁전빌라
SF20313,L,4,-1,126.7088647247,37.5319415424,인천 계양구 효성동 146-11,인천광역시 계양구 안남로551번길 01월 17일 
SF20313,L,4,-1,126.707567878,37.5311112189,인천 계양구 효성동 160-22,인천광역시 계양구 봉오대로531번길 1 우진빌라
SF20313,L,4,-1,126.7057217899,37.5295360573,인천 계양구 효성동 123-22,인천광역시 계양구 봉오대로512번길 3 
SF20313,L,4,-1,126.7065151611,37.5298199609,인천 계양구 효성동 178-8,인천광역시 계양구 봉오대로520번길 2 
SF20313,L,4,-1,126.7083841712,37.530116094,인천 계양구 효성동 162,인천광역시 계양구 봉오대로538번길 4 태한철강
SF20313,L,4,-1,126.7059048988,37.5287729168,인천 계양구 효성동 186-7,인천광역시 계양구 봉오대로512번길 10 
SF20313,L,4,-1,126.7084680951,37.5298047328,인천 계양구 효성동 163-10,인천광역시 계양구 봉오대로538번길 5 
SF20313,L,4,-1,126.7092614675,37.530048953,인천 계양구 효성동 157,인천광역시 계양구 봉오대로 544 
SF20313,L,4,-1,126.711428021,37.529414056,인천 계양구 효성동 247-5,인천광역시 계양구 안남로 522 
SF20313,L,4,-1,126.7049589331,37.5292552068,인천 계양구 효성동 123-22,인천광역시 계양구 봉오대로504번길 2 
SF20313,L,4,-1,126.7103905371,37.528986677,인천 계양구 효성동 232-1,인천광역시 계양구 안남로519번길 7 
SF20313,L,4,-1,126.7154559285,37.5300490634,인천 계양구 효성동 280-9,인천광역시 계양구 봉오대로600번길 1 우성빌라
SF20313,L,4,-1,126.7004580117,37.529963324,인천 계양구 효성동 123-57,인천광역시 계양구 봉오대로477번길 26 
SF20313,L,4,-1,126.6978338197,37.5277410026,인천 계양구 효성동 623-16,인천광역시 계양구 봉오대로 441 새사미아파트
SF20313,L,4,-1,126.6936381577,37.524407516,인천 계양구 효성동 615,인천광역시 계양구 아나지로 18 
SF20313,L,4,-1,126.6946756484,37.524590689,인천 계양구 효성동 611,인천광역시 계양구 청안로 37 
SF20313,L,4,-1,126.7025635795,37.5277777178,인천 계양구 효성동 558,인천광역시 계양구 효서로 61 
SF20313,L,4,-1,126.7107872582,37.5278633364,인천 계양구 효성동 314,인천광역시 계양구 효서로 135 
SF20313,L,4,-1,126.7253042646,37.5388223396,인천 계양구 계산동 1042,인천광역시 계양구 계산천동로19번길 8 
SF20313,L,4,-1,126.7228630317,37.5411666737,인천 계양구 계산동 1014,인천광역시 계양구 계양대로 196 
SF20313,L,4,-1,126.7208567429,37.5395609835,인천 계양구 계산동 1030,인천광역시 계양구 향교로 19 
SF20313,L,4,-1,126.7231148405,37.5389138779,인천 계양구 계산동 968-3,인천광역시 계양구 계산천동로 6 
SF20313,L,4,-1,126.7237633206,37.537308235,인천 계양구 계산동 988-35,인천광역시 계양구 계산로104번길 1 
SF20313,L,4,-1,126.7234505451,37.5373448603,인천 계양구 계산동 988-21,인천광역시 계양구 계산로100번길 1 
SF20313,L,4,-1,126.7231606563,37.5373509603,인천 계양구 계산동 988-18,인천광역시 계양구 계산로98번길 1 
SF20313,L,4,-1,126.7209254585,37.5375066017,인천 계양구 계산동 1033,인천광역시 계양구 계산로80번길 2 
SF20313,L,4,-1,126.7203838228,37.5375706961,인천 계양구 계산동 986-33,인천광역시 계양구 계산로74번길 02월 01일 
SF20313,L,4,-1,126.7200557895,37.5376225841,인천 계양구 계산동 986-11,인천광역시 계양구 계산로72번길 02월 01일 
SF20313,L,4,-1,126.7197430124,37.5377172084,인천 계양구 계산동 986-71,인천광역시 계양구 계산로 Jan-68 
SF20313,L,4,-1,126.719834594,37.5363710244,인천 계양구 작전동 852-78,인천광역시 계양구 계양대로139번길 23 대경빌라트
SF20313,L,3,-1,126.66191015,37.5831717352,인천 서구 백석동 195-4,
SF20313,L,3,-1,126.6631389776,37.5759046504,인천 서구 백석동 51-254,인천광역시 서구 한들로 8 
SF20313,L,3,-1,126.6726592772,37.5848183383,인천 서구 백석동 81-18,인천광역시 서구 드림로 305 
SF20313,L,4,-1,126.6960649078,37.5512404321,인천 서구 공촌동 136-6,인천광역시 서구 경명대로784번길 3 
SF20313,L,4,-1,126.6788808375,37.5174437902,인천 서구 가정동 592,
SF20313,L,4,-1,126.6758647016,37.5352384745,인천 서구 가정동 산 4,인천광역시 서구 서곶로192번길 20 
SF20313,L,4,-1,126.676413966,37.5351713276,인천 서구 가정동 산 4-1,인천광역시 서구 서곶로192번길 20 
SF20313,L,4,-1,126.6816469794,37.5197445113,인천 서구 가정동 590,
SF20313,L,4,-1,126.6769022099,37.5291066419,인천 서구 가정동 산 17-9,
SF20313,L,4,-1,126.6775958548,37.5146414988,인천 서구 가정동 594,
SF20313,L,4,-1,126.6780421488,37.5169421764,인천 서구 가정동 592,
SF20313,L,4,-1,126.6808084816,37.5203725222,인천 서구 가정동 590-1,인천광역시 서구 가석로 412 대진빌라
SF20313,L,4,-1,126.6784920216,37.5175676069,인천 서구 가정동 592,
SF20313,L,4,-1,126.678321941,37.5061718988,인천 서구 석남동 634,인천광역시 서구 길주로 144-2 
SF20313,L,4,-1,126.6757411932,37.5062792904,인천 서구 석남동 609,
SF20313,L,4,-1,126.677696953,37.5108833412,인천 서구 석남동 603,
SF20313,L,4,-1,126.6771039686,37.5006770481,인천 서구 석남동 635,
SF20313,L,4,-1,126.6638247858,37.5141261451,인천 서구 석남동 199-159,
SF20313,L,4,-1,126.6693654383,37.5077082596,인천 서구 석남동 615,
SF20313,L,4,-1,126.6637462453,37.5119396677,인천 서구 석남동 203-3,
SF20313,L,4,-1,126.6777695048,37.5120377441,인천 서구 석남동 603,
SF20313,L,4,-1,126.6785449487,37.5069684959,인천 서구 석남동 638-1,
SF20313,L,4,-1,126.6481357943,37.499462353,인천 서구 석남동 648,
SF20313,L,4,-1,126.6483414763,37.5020076534,인천 서구 석남동 648,인천광역시 서구 중봉대로 256 A동
SF20313,L,4,-1,126.6754042207,37.4990381567,인천 서구 가좌동 103,
SF20313,L,4,-1,126.6902532346,37.5029608021,인천 서구 가좌동 산 17-2,인천광역시 서구 원적로 173-21 철마사(단음종)
SF20313,L,4,-1,126.6715940756,37.484718281,인천 서구 가좌동 589-1,인천광역시 서구 백범로 780 서인천가구공단
SF20313,L,3,-1,126.6905407448,37.5876026052,인천 서구 당하동 750-21,인천광역시 서구 드림로 481 
SF20313,L,4,-1,126.4217346065,37.5350427175,인천 옹진군 북도면 시도리 601-1,
SF20313,L,4,-1,126.4540653311,37.533383324,인천 옹진군 북도면 신도리 331-1,
SF20313,L,4,-1,126.440396034,37.5304869975,인천 옹진군 북도면 신도리 708-12,
SF20313,L,4,-1,126.4623438903,37.527614495,인천 옹진군 북도면 신도리 37-31,
SF20313,L,4,-1,126.4326454425,37.5241979881,인천 옹진군 북도면 신도리 960-7,
SF20313,L,4,-1,126.352219971,37.5321271355,인천 옹진군 북도면 장봉리 145-2,
SF20313,L,4,-1,126.3280507947,37.5488837296,인천 옹진군 북도면 장봉리 산 218-15,
SF20313,L,4,-1,126.7936201056,37.4923999971,경기 부천시 원미동 162-158,경기도 부천시 원미구 조종로 79
SF20313,L,4,-1,126.7996631592,37.464562713,경기 부천시 소사본동 326-1,
SF20313,L,4,-1,126.8157463011,37.473535914,경기 부천시 범박동 8-7,
SF20313,L,4,-1,126.7785048987,37.5317149486,경기 부천시 오정동 227,경기도 부천시 오정구 산업로7번길 55 흥아기연 오정공장   
SF20313,L,4,-1,126.7775436541,37.5329603821,경기 부천시 오정동 432-2,경기도 부천시 오정구 산업로7번길 55 흥아기연 오정공장   
SF20313,L,4,-1,126.7962491394,37.5314405343,경기 부천시 오정동 1-27,경기도 부천시 오정구 상오정로 183
SF20313,L,4,-1,126.7776047205,37.5316416707,경기 부천시 오정동 345-2,경기도 부천시 오정구 산업로7번길 49 (주)엔씨비
SF20313,L,4,-1,126.804374218,37.5112570526,경기 부천시 여월동 324,경기도 부천시 오정구 여월로 63 여월휴먼시아
SF20313,L,4,-1,126.8004604791,37.5198591396,경기 부천시 여월동 193,경기도 부천시 오정구 삼작로 350
SF20313,L,3,-1,126.7084485747,37.607856028,경기 김포시 풍무동 산 163,
SF20313,L,3,-1,127.0187702332,35.5741215766,전북 정읍시 산내면 능교리 산 91,
SF20313,L,3,-1,127.0720579794,35.5386978846,전북 정읍시 산내면 종성리 산 166-1,전라북도 정읍시 산내면 이화동길 6-35
SF20313,L,3,-1,129.1829745392,37.3470504843,강원특별자치도 삼척시 노곡면 하월산리 산 35,
SF20311,F,.5,2,128.5458753935,35.2494745274,경남 창원시 마산회원구 두척동 763-1,경상남도 창원시 마산회원구 내서읍 송평로 219 주택   
SF20311,F,.5,2,128.5378578951,35.2406035627,경남 창원시 마산회원구 두척동 450-1,경상남도 창원시 마산회원구 마재고개길 02월 18일 주택
SF20311,F,.5,2,128.5825312763,35.2462211417,경남 창원시 마산회원구 합성동 522-1,경상남도 창원시 마산회원구 금강로 140 주택
SF20311,F,.5,2,128.5197166831,35.2486132189,경남 창원시 마산회원구 내서읍 중리 산 140-4,경상남도 창원시 마산회원구 내서읍 함마대로 2805-51 컨테이너   
SF20313,L,3,-1,127.0814942052,35.5416693012,전북 정읍시 산내면 종성리 1305-6,
SF20313,L,3,-1,127.035466777,35.4724029005,전북 순창군 구림면 운북리 산 59,
SF20313,L,3,-1,129.1681026775,37.224433155,강원특별자치도 삼척시 노곡면 상마읍리 산 104-3,
SF20313,L,3,-2,127.1705794237,36.6839404313,세종특별자치시 전의면 유천리 322,
SF20313,L,3,-2,127.1682566593,36.6040062095,세종특별자치시 전의면 금사리 162-4,
SF20313,L,3,-1,127.1204517264,36.6253977087,충남 공주시 정안면 사현리 420,
SF20313,L,3,-1,127.1249486022,36.648592076,충남 공주시 정안면 인풍리 2,
SF20311,F,.5,1,128.5545223933,35.833607991,대구 달서구 송현동 950,대구광역시 달서구 월배로 450 
SF20311,F,.5,1,128.5445677834,35.8340087827,대구 달서구 본동 1150-33,대구광역시 달서구 학산로 170 
SF20313,L,5,-1,125.7009704197,37.6592226262,인천 옹진군 연평면 연평리 325-140,
SF20313,L,5,-1,125.7038568991,37.6567834725,인천 옹진군 연평면 연평리 산 16,
SF20313,L,5,-1,127.1629390354,37.2465905505,경기 용인시 처인구 삼가동 산 40-2,
SF20313,L,5,-1,127.1746002476,37.2397370786,경기 용인시 처인구 삼가동 559,경기도 용인시 처인구 금학로 93 금령마을 우남 퍼스트빌 아파트 
SF20313,L,5,-1,127.1556330012,37.2340459195,경기 용인시 처인구 삼가동 386-7,
SF20313,L,5,-1,127.1731584713,37.2383633929,경기 용인시 처인구 삼가동 553,경기도 용인시 처인구 중부대로1158번길 15
SF20313,L,5,-1,127.1672078206,37.2490473041,경기 용인시 처인구 삼가동 493-6,경기도 용인시 처인구 삼가로58번길 16
SF20313,L,4,-1,127.0986897214,37.288659064,경기 용인시 기흥구 신갈동 536-27,
SF20313,L,4,-1,127.103277885,37.2832272335,경기 용인시 기흥구 신갈동 374-14,
SF20313,L,4,-1,127.1078559543,37.2829481478,경기 용인시 기흥구 신갈동 167-7,경기도 용인시 기흥구 관곡로 15 양현마을 신안.풍림아파트   
SF20313,L,4,-1,127.1026688669,37.2689550432,경기 용인시 기흥구 신갈동 605-2,경기도 용인시 기흥구 중부대로 310 나산기계
SF20313,L,4,-1,127.1090925544,37.2898008485,경기 용인시 기흥구 신갈동 679,
SF20313,L,4,-1,127.1087566266,37.2655545828,경기 용인시 기흥구 상갈동 492,경기도 용인시 기흥구 금화로 83
SF20313,L,4,-1,127.0819608298,37.248628826,경기 용인시 기흥구 하갈동 산 72,
SF20313,L,4,-1,127.0904917017,37.2372534368,경기 용인시 기흥구 하갈동 1-6,
SF20313,L,4,-1,127.1051028372,37.2537105195,경기 용인시 기흥구 보라동 539-9,경기도 용인시 기흥구 사은로 1 현대자동차
SF20313,L,4,-1,127.1079623103,37.2377657475,경기 용인시 기흥구 공세동 307-2,
SF20313,L,4,-1,127.1018708704,37.2344778925,경기 용인시 기흥구 공세동 242-8,
SF20313,L,4,-1,127.0817972569,37.2236454595,경기 용인시 기흥구 농서동 154-6,
SF20313,L,4,-1,127.0744044545,37.27817942,경기 용인시 기흥구 영덕동 1160,경기도 용인시 기흥구 흥덕2로118번길 1 흥덕파출소
SF20313,L,4,-1,127.0759504002,37.279932236,경기 용인시 기흥구 영덕동 1217,
SF20313,L,4,-1,127.0842474333,37.2697294385,경기 용인시 기흥구 영덕동 829,
SF20313,L,5,-1,127.1622480832,37.288376612,경기 용인시 기흥구 동백동 81-12,경기도 용인시 기흥구 향린1로 9
SF20313,L,5,-1,127.1561285847,37.287990538,경기 용인시 기흥구 동백동 350-3,
SF20313,L,5,-1,127.1566715358,37.288492509,경기 용인시 기흥구 동백동 369-11,경기도 용인시 기흥구 석성로521번길 6
SF20313,L,5,-1,127.1386705494,37.253674886,경기 용인시 기흥구 상하동 산 49-9,
SF20313,L,3,-2,127.4817696157,35.3841793195,전북 남원시 주천면 고기리 산 107,
SF20313,L,3,-3,127.5976262786,35.8781927355,전북 진안군 동향면 능금리 192-2,
SF20313,L,3,-1,127.659202812,35.9507744335,전북 무주군 적상면 사천리 1026-1,
